rid,UserLanguage,platform,duration,latitude,longitude,age,gender,firstlang,country,emotion,valence,arousal,temp_cat,response
R_271,English,prolific,381,50.73469543,-1.832504272,32,Male,English,United Kingdom,"Passive, Quiet",7,5,temp10,4
R_271,English,prolific,381,50.73469543,-1.832504272,32,Male,English,United Kingdom,"Secure, At ease",7,5,temp10,1
R_271,English,prolific,381,50.73469543,-1.832504272,32,Male,English,United Kingdom,"Active, Alert",7,5,temp20,3
R_271,English,prolific,381,50.73469543,-1.832504272,32,Male,English,United Kingdom,"Tense, Bothered",7,5,temp10,1
R_271,English,prolific,381,50.73469543,-1.832504272,32,Male,English,United Kingdom,"Tense, Bothered",7,5,temp0,1
R_271,English,prolific,381,50.73469543,-1.832504272,32,Male,English,United Kingdom,"Unhappy, Dissatisfied",7,5,temp30,1
R_271,English,prolific,381,50.73469543,-1.832504272,32,Male,English,United Kingdom,"Blue, Uninspired",7,5,temp20,2
R_271,English,prolific,381,50.73469543,-1.832504272,32,Male,English,United Kingdom,"Blue, Uninspired",7,5,temp0,4
R_271,English,prolific,381,50.73469543,-1.832504272,32,Male,English,United Kingdom,"Relaxed, Calm",7,5,temp10,1
R_271,English,prolific,381,50.73469543,-1.832504272,32,Male,English,United Kingdom,"Passive, Quiet",7,5,temp30,1
R_271,English,prolific,381,50.73469543,-1.832504272,32,Male,English,United Kingdom,"Blue, Uninspired",7,5,temp30,1
R_271,English,prolific,381,50.73469543,-1.832504272,32,Male,English,United Kingdom,"Dull, Bored",7,5,temp10,4
R_271,English,prolific,381,50.73469543,-1.832504272,32,Male,English,United Kingdom,"Secure, At ease",7,5,temp30,4
R_271,English,prolific,381,50.73469543,-1.832504272,32,Male,English,United Kingdom,"Energetic, Excited",7,5,temp20,2
R_271,English,prolific,381,50.73469543,-1.832504272,32,Male,English,United Kingdom,"Relaxed, Calm",7,5,temp40,1
R_271,English,prolific,381,50.73469543,-1.832504272,32,Male,English,United Kingdom,"Jittery, Nervous",7,5,temp40,3
R_271,English,prolific,381,50.73469543,-1.832504272,32,Male,English,United Kingdom,"Jittery, Nervous",7,5,temp20,2
R_271,English,prolific,381,50.73469543,-1.832504272,32,Male,English,United Kingdom,"Secure, At ease",7,5,temp40,1
R_271,English,prolific,381,50.73469543,-1.832504272,32,Male,English,United Kingdom,"Tense, Bothered",7,5,temp20,2
R_271,English,prolific,381,50.73469543,-1.832504272,32,Male,English,United Kingdom,"Active, Alert",7,5,temp0,1
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Dull, Bored",4,5,temp40,1
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Happy, Satisfied",4,5,temp30,5
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Jittery, Nervous",4,5,temp40,4
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Tense, Bothered",4,5,temp20,1
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Unhappy, Dissatisfied",4,5,temp0,5
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Unhappy, Dissatisfied",4,5,temp30,2
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Secure, At ease",4,5,temp40,1
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Enthusiastic, Inspired",4,5,temp0,1
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Jittery, Nervous",4,5,temp0,4
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Dull, Bored",4,5,temp30,4
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Jittery, Nervous",4,5,temp20,3
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Passive, Quiet",4,5,temp10,3
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Relaxed, Calm",4,5,temp40,1
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Enthusiastic, Inspired",4,5,temp20,4
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Jittery, Nervous",4,5,temp30,3
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Relaxed, Calm",4,5,temp20,4
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Energetic, Excited",4,5,temp0,1
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Enthusiastic, Inspired",4,5,temp40,1
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Dull, Bored",4,5,temp10,4
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Active, Alert",4,5,temp10,3
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Enthusiastic, Inspired",4,5,temp30,4
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Secure, At ease",4,5,temp0,1
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Secure, At ease",4,5,temp20,4
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Tense, Bothered",4,5,temp10,2
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Energetic, Excited",4,5,temp40,2
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Relaxed, Calm",4,5,temp30,4
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Passive, Quiet",4,5,temp20,3
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Happy, Satisfied",4,5,temp0,1
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Happy, Satisfied",4,5,temp20,4
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Active, Alert",4,5,temp20,4
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Energetic, Excited",4,5,temp30,4
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Dull, Bored",4,5,temp0,1
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Energetic, Excited",4,5,temp20,3
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Active, Alert",4,5,temp30,4
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Jittery, Nervous",4,5,temp10,2
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Unhappy, Dissatisfied",4,5,temp20,2
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Unhappy, Dissatisfied",4,5,temp10,3
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Relaxed, Calm",4,5,temp0,1
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Blue, Uninspired",4,5,temp40,1
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Blue, Uninspired",4,5,temp20,4
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Blue, Uninspired",4,5,temp30,3
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Secure, At ease",4,5,temp10,3
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Dull, Bored",4,5,temp20,4
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Active, Alert",4,5,temp40,1
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Passive, Quiet",4,5,temp0,2
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Secure, At ease",4,5,temp30,4
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Tense, Bothered",4,5,temp0,5
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Energetic, Excited",4,5,temp10,3
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Blue, Uninspired",4,5,temp0,1
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Happy, Satisfied",4,5,temp10,3
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Blue, Uninspired",4,5,temp10,4
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Passive, Quiet",4,5,temp30,3
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Enthusiastic, Inspired",4,5,temp10,3
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Passive, Quiet",4,5,temp40,1
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Tense, Bothered",4,5,temp30,1
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Tense, Bothered",4,5,temp40,5
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Relaxed, Calm",4,5,temp10,4
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Active, Alert",4,5,temp0,1
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Happy, Satisfied",4,5,temp40,1
R_272,English,prolific,228,25.7348938,-80.22280121,38,Male,English,United States,"Unhappy, Dissatisfied",4,5,temp40,5
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Blue, Uninspired",7,3,temp20,3
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Enthusiastic, Inspired",7,3,temp0,5
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Jittery, Nervous",7,3,temp0,1
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Secure, At ease",7,3,temp10,3
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Blue, Uninspired",7,3,temp0,4
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Passive, Quiet",7,3,temp40,5
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Active, Alert",7,3,temp30,2
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Energetic, Excited",7,3,temp30,2
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Passive, Quiet",7,3,temp10,3
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Jittery, Nervous",7,3,temp20,3
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Blue, Uninspired",7,3,temp40,1
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Unhappy, Dissatisfied",7,3,temp30,4
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Dull, Bored",7,3,temp0,5
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Active, Alert",7,3,temp40,1
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Jittery, Nervous",7,3,temp30,4
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Tense, Bothered",7,3,temp10,4
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Dull, Bored",7,3,temp10,2
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Relaxed, Calm",7,3,temp20,5
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Happy, Satisfied",7,3,temp10,3
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Energetic, Excited",7,3,temp10,4
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Energetic, Excited",7,3,temp40,1
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Enthusiastic, Inspired",7,3,temp30,2
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Unhappy, Dissatisfied",7,3,temp40,5
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Dull, Bored",7,3,temp40,5
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Active, Alert",7,3,temp0,4
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Unhappy, Dissatisfied",7,3,temp20,3
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Enthusiastic, Inspired",7,3,temp10,4
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Energetic, Excited",7,3,temp0,4
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Passive, Quiet",7,3,temp20,4
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Passive, Quiet",7,3,temp0,1
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Unhappy, Dissatisfied",7,3,temp0,5
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Relaxed, Calm",7,3,temp10,4
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Relaxed, Calm",7,3,temp30,2
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Enthusiastic, Inspired",7,3,temp20,3
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Secure, At ease",7,3,temp0,3
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Tense, Bothered",7,3,temp0,5
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Secure, At ease",7,3,temp20,5
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Relaxed, Calm",7,3,temp40,1
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Enthusiastic, Inspired",7,3,temp40,1
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Secure, At ease",7,3,temp40,1
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Dull, Bored",7,3,temp30,4
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Active, Alert",7,3,temp10,5
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Secure, At ease",7,3,temp30,2
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Jittery, Nervous",7,3,temp40,5
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Happy, Satisfied",7,3,temp20,5
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Passive, Quiet",7,3,temp30,4
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Energetic, Excited",7,3,temp20,5
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Happy, Satisfied",7,3,temp40,2
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Tense, Bothered",7,3,temp40,1
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Blue, Uninspired",7,3,temp30,1
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Tense, Bothered",7,3,temp30,2
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Jittery, Nervous",7,3,temp10,2
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Happy, Satisfied",7,3,temp0,1
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Blue, Uninspired",7,3,temp10,5
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Happy, Satisfied",7,3,temp30,3
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Unhappy, Dissatisfied",7,3,temp10,2
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Relaxed, Calm",7,3,temp0,2
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Dull, Bored",7,3,temp20,1
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Active, Alert",7,3,temp20,4
R_273,Chinese,social,932,NA,NA,49,Male,Chinese,China,"Tense, Bothered",7,3,temp20,3
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Happy, Satisfied",7,6,temp40,1
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Dull, Bored",7,6,temp30,1
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Unhappy, Dissatisfied",7,6,temp30,1
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Tense, Bothered",7,6,temp10,1
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Active, Alert",7,6,temp0,1
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Enthusiastic, Inspired",7,6,temp30,4
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Secure, At ease",7,6,temp10,5
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Passive, Quiet",7,6,temp20,2
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Jittery, Nervous",7,6,temp20,3
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Energetic, Excited",7,6,temp20,2
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Jittery, Nervous",7,6,temp30,4
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Tense, Bothered",7,6,temp30,4
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Unhappy, Dissatisfied",7,6,temp40,1
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Energetic, Excited",7,6,temp30,4
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Happy, Satisfied",7,6,temp0,1
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Happy, Satisfied",7,6,temp20,4
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Secure, At ease",7,6,temp40,1
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Unhappy, Dissatisfied",7,6,temp0,4
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Passive, Quiet",7,6,temp40,1
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Relaxed, Calm",7,6,temp30,1
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Blue, Uninspired",7,6,temp30,1
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Energetic, Excited",7,6,temp0,1
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Energetic, Excited",7,6,temp40,4
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Happy, Satisfied",7,6,temp10,2
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Tense, Bothered",7,6,temp0,1
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Relaxed, Calm",7,6,temp20,3
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Blue, Uninspired",7,6,temp0,5
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Unhappy, Dissatisfied",7,6,temp10,3
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Passive, Quiet",7,6,temp30,1
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Relaxed, Calm",7,6,temp10,4
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Blue, Uninspired",7,6,temp20,2
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Unhappy, Dissatisfied",7,6,temp20,2
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Relaxed, Calm",7,6,temp40,1
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Enthusiastic, Inspired",7,6,temp40,4
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Dull, Bored",7,6,temp10,4
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Active, Alert",7,6,temp10,1
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Enthusiastic, Inspired",7,6,temp10,2
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Active, Alert",7,6,temp30,4
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Enthusiastic, Inspired",7,6,temp20,2
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Active, Alert",7,6,temp40,4
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Secure, At ease",7,6,temp0,3
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Happy, Satisfied",7,6,temp30,4
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Secure, At ease",7,6,temp20,3
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Jittery, Nervous",7,6,temp40,5
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Passive, Quiet",7,6,temp10,4
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Dull, Bored",7,6,temp0,4
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Passive, Quiet",7,6,temp0,3
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Blue, Uninspired",7,6,temp10,4
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Tense, Bothered",7,6,temp40,5
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Secure, At ease",7,6,temp30,1
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Tense, Bothered",7,6,temp20,2
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Relaxed, Calm",7,6,temp0,4
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Dull, Bored",7,6,temp40,1
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Jittery, Nervous",7,6,temp10,2
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Dull, Bored",7,6,temp20,2
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Energetic, Excited",7,6,temp10,2
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Enthusiastic, Inspired",7,6,temp0,1
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Active, Alert",7,6,temp20,3
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Jittery, Nervous",7,6,temp0,1
R_274,English,prolific,233,26.46960449,-81.8132019,29,Male,English,United States,"Blue, Uninspired",7,6,temp40,1
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Energetic, Excited",6,5,temp20,1
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Passive, Quiet",6,5,temp20,4
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Enthusiastic, Inspired",6,5,temp40,3
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Happy, Satisfied",6,5,temp40,1
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Unhappy, Dissatisfied",6,5,temp10,3
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Energetic, Excited",6,5,temp10,1
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Happy, Satisfied",6,5,temp30,3
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Blue, Uninspired",6,5,temp0,3
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Active, Alert",6,5,temp0,1
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Blue, Uninspired",6,5,temp40,1
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Jittery, Nervous",6,5,temp10,1
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Blue, Uninspired",6,5,temp20,3
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Active, Alert",6,5,temp20,3
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Tense, Bothered",6,5,temp40,4
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Passive, Quiet",6,5,temp40,1
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Secure, At ease",6,5,temp10,3
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Relaxed, Calm",6,5,temp40,2
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Relaxed, Calm",6,5,temp0,1
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Energetic, Excited",6,5,temp40,3
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Passive, Quiet",6,5,temp30,2
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Unhappy, Dissatisfied",6,5,temp20,3
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Relaxed, Calm",6,5,temp30,4
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Unhappy, Dissatisfied",6,5,temp0,3
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Relaxed, Calm",6,5,temp20,4
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Active, Alert",6,5,temp40,2
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Unhappy, Dissatisfied",6,5,temp40,1
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Jittery, Nervous",6,5,temp20,3
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Jittery, Nervous",6,5,temp30,4
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Dull, Bored",6,5,temp10,3
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Energetic, Excited",6,5,temp30,4
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Jittery, Nervous",6,5,temp40,5
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Tense, Bothered",6,5,temp20,1
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Tense, Bothered",6,5,temp10,1
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Secure, At ease",6,5,temp20,3
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Secure, At ease",6,5,temp30,4
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Enthusiastic, Inspired",6,5,temp0,1
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Unhappy, Dissatisfied",6,5,temp30,1
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Passive, Quiet",6,5,temp10,2
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Enthusiastic, Inspired",6,5,temp10,1
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Blue, Uninspired",6,5,temp30,2
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Tense, Bothered",6,5,temp30,4
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Dull, Bored",6,5,temp20,4
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Happy, Satisfied",6,5,temp0,1
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Dull, Bored",6,5,temp0,1
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Tense, Bothered",6,5,temp0,1
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Dull, Bored",6,5,temp40,1
R_275,Spanish,prolific,304,36.52600098,-6.296707153,22,Male,Spanish,Spain,"Passive, Quiet",6,5,temp0,1
